wti,spread,n_completed,n_overruns,ess_d,tail_ess,n_admissible,n_eligible,wti_weighted_mean,brent_weighted_mean,wti_bias_abs,wti_bias_rel,ev_usd,cvar_usd,var_usd,decision_ratio,p_loss,mean_delta_usd,std_delta_usd,skew_delta,median_delta_usd,p10_delta_usd,p90_delta_usd,sigma_calibration_obs,scenario_price_range
75.5,5.75,10000,574,170.33559583283844,23.199703043801044,315,1917,75.39570560703037,80.47513505895343,0.1042943929696349,0.0013813826883395,135952.42834939083,7141051.292886098,4850514.746498951,0.0190381531756852,0.5399,93835.573429,482780.1426546177,1.1096918517325896,76820.04000000004,-455294.52999999945,636093.2100000004,863,10.0
75.5,6.0,10000,742,169.06513063601898,22.092612230470134,309,1917,75.38411476501686,80.60568586607475,0.1158852349831391,0.0015349037746111,151408.7322720939,7324365.040690306,4938064.328562208,0.0206719260210198,0.5413,105734.805231,504955.90265849535,1.5244379643448966,78115.65000000002,-451269.0,640965.0,857,10.0
75.5,6.25,10000,871,165.99174668386604,18.72378669862193,303,1917,75.38920121285862,80.75128860742065,0.1107987871413769,0.0014675336045215,138177.59959694897,7768461.400251301,5142631.110019808,0.0177869969969187,0.5422,108566.144039,534369.3704652077,1.8047280106703227,65275.83000000019,-453548.6200000001,662105.7300000001,849,10.0
75.5,6.5,10000,1133,160.70032165462658,15.13867021920794,294,1917,75.45963564029243,80.97072077702138,0.0403643597075671,0.0005346272808949,62642.3978789079,8366144.4105796125,5815348.971321938,0.0074876065729503,0.5482,113715.00256499996,567898.9860985277,2.2625216130606014,72940.23999999929,-457400.7749999997,640965.0,838,10.0
75.75,3.5,10000,70,146.8893882821479,14.293882218410516,301,1917,75.69423774608049,79.82331766885001,0.0557622539195108,0.000736135365274,-272222.9110778,7105742.725140184,5355306.2948300205,-0.0383102684135569,0.5768,81601.17851100003,476830.58265752863,-0.3016005179517919,94107.0,-521663.9999999997,650060.4900000007,819,10.0
75.75,3.75,10000,72,149.11612256762686,14.08292023433979,308,1917,75.70463196469049,79.88864746537658,0.045368035309508,0.0005989179578812,-190456.6419049544,7037552.196698424,5361075.919284498,-0.0270629100263447,0.5691,82298.51472500003,458620.5081653582,-0.381773179894527,96025.0499999998,-498137.24999999953,632019.4199999999,824,10.0
75.75,4.0,10000,56,153.2913506087842,14.31024613623354,315,1917,75.70034342606642,79.93546941123022,0.049656573933575,0.0006555323291561,-235100.2862294662,7272643.113792816,5411336.445641262,-0.0323266634359646,0.578,84157.65499700002,454080.0478997346,-0.1870588699914631,88920.0,-473313.7499999997,634666.4999999992,827,10.0
75.75,4.25,10000,92,158.72096727505274,17.104542966611934,321,1917,75.70237350420821,80.0066900841926,0.0476264957917891,0.0006287326177133,-249211.98272189463,7478954.642388551,5445893.015783624,-0.0333217668294755,0.5804,91031.63853000004,455936.4340705593,-0.0347055390579619,101697.12000000013,-473313.7499999994,637645.129999999,837,10.0
75.75,4.5,10000,141,160.93578622566537,20.33181522446324,319,1917,75.68385254108262,80.07481314088704,0.0661474589173849,0.0008732337810875,-117541.09276569256,7301598.773792629,5189309.635986211,-0.0160979939335448,0.5676,85960.54763100002,458716.7030413688,0.0853582209687462,88265.44999999925,-464607.0,634929.2700000005,844,10.0
75.75,4.75,10000,123,164.90757290390812,17.11156741957564,319,1917,75.69947500117226,80.18636497350576,0.0505249988277398,0.0006669966841945,-230136.2235307572,7966222.222111238,5648019.402314674,-0.0288890037352944,0.5747,94350.772717,456112.0295693463,-0.0547305245866288,95249.09000000032,-462939.75,637645.129999999,848,10.0
75.75,5.0,10000,190,165.20530232562177,21.84169142058362,316,1917,75.73563756640824,80.3559563782392,0.0143624335917564,0.0001896030837195,-81572.41556728494,7488937.370967442,5173130.505484678,-0.0108923885361251,0.5592,89035.039642,464534.783364919,0.2598167835103374,92905.43999999994,-462939.7500000002,636093.2100000007,850,10.0
75.75,5.25,10000,291,171.5048745617241,23.732675147142597,320,1917,75.75810385687562,80.53006978656035,0.0081038568756213,0.000106981608919,-88575.69655054381,7670510.639007887,5364849.658755912,-0.0115475619185113,0.5554,95238.939896,469529.0681730392,0.6066935225905263,83265.6000000001,-453548.62000000034,640965.0,854,10.0
75.75,5.5,10000,445,172.72493020447638,21.262119408062603,315,1917,75.7144254693888,80.62358587326649,0.0355745306111998,0.0004696307671445,-134921.4942709568,8073506.85360916,5537543.065869277,-0.0167116343266175,0.5557,96446.305042,463102.1200531951,0.6150049119202563,82991.99999999895,-449046.0,637630.4999999995,856,10.0
75.75,5.75,10000,517,172.73005166233455,23.76425855513308,311,1917,75.7150270885579,80.76292558797462,0.0349729114420966,0.0004616885998956,11515.688592422475,7848949.697876062,5333929.995773043,0.0014671630008711,0.5483,103246.05236400002,477253.0266164045,1.1867123671924258,87295.49999999988,-451268.9999999999,631146.7500000001,852,10.0
75.75,6.0,10000,699,170.02538230387378,17.625493513818387,306,1917,75.71842583283119,80.90556627339622,0.031574167168813,0.0004168206886972,-54257.88561317039,8493261.727986895,5760781.239751596,-0.006388344943425,0.5468,100956.815913,524444.6345923773,1.770971710208752,66385.62,-453675.5399999999,650042.2499999997,849,10.0
75.75,6.25,10000,816,167.80507593824316,14.686875807778168,301,1917,75.8109566145941,81.15836691771081,0.0609566145941045,0.0008047077834205,-70357.04846808416,9075807.902187664,6197903.254311052,-0.0077521526707418,0.5551,101778.15735599998,523931.09664473,1.7629343213683142,70612.3600000008,-457196.9999999997,663380.25,840,10.0
75.75,6.5,10000,962,163.8812167895806,11.39679066374909,290,1917,75.88936919181529,81.32441723399955,0.139369191815291,0.0018398573176936,-302731.50786223554,9383384.782730283,6824783.902711239,-0.0322625060009688,0.5697,113060.05327999998,561896.1226428677,1.853942284855955,81492.8999999997,-481501.7239999999,682891.0269999998,828,10.0
76.0,3.5,10000,40,143.19735538908785,12.768130745658835,295,1917,75.86941003005002,79.96024137551028,0.1305899699499804,0.0017182890782892,-328105.5283780462,7457381.983161314,5532459.677303575,-0.0439974147923366,0.5899,94263.96528900004,460507.2262306704,-0.2142338078838474,110676.3300000002,-479982.75,640965.0,813,10.0
76.0,3.75,10000,28,147.17903448917485,16.303638972218604,302,1917,75.8687343151203,80.00571205021903,0.1312656848796933,0.0017271800642064,-270372.17570873344,7158256.34418992,5242431.59998965,-0.0377706752466589,0.5862,89813.42322500004,455991.7284685789,-0.3017462834956682,100035.0,-481094.24999999977,636093.2100000004,817,10.0
76.0,4.0,10000,62,152.02333572521027,16.488589895792117,308,1917,75.88099595019109,80.07518401821699,0.1190040498089075,0.0015658427606435,-356413.65353371867,7669436.824960359,5537165.44187252,-0.0464719459418144,0.5914,92438.50728600004,468183.1922576783,0.361701511605143,99571.87499999994,-467385.7500000002,632019.4199999999,827,10.0
76.0,4.25,10000,78,153.59868256645308,16.717935000668717,309,1917,75.879784883942,80.13665679034429,0.1202151160580058,0.0015817778428684,-277154.8127692784,7553875.246188204,5479702.839612007,-0.0366904143550867,0.5844,88246.34992700002,453146.7907398391,-0.1750378730219161,101697.12000000013,-473313.7499999993,632019.4199999999,834,10.0
76.0,4.5,10000,78,157.50372164259372,17.441049253523094,309,1917,75.90919818828085,80.24955704710571,0.090801811719146,0.001194760680515,-282426.1761951411,7983990.783627457,5568380.296251786,-0.0353740608987556,0.5828,85286.971126,466766.7050058804,0.3231055708911401,94107.0,-473313.74999999953,632019.4199999999,839,10.0
76.0,4.75,10000,93,158.20364592792458,18.584597085935183,307,1917,75.96549137422515,80.42390373854869,0.0345086257748477,0.0004540608654585,-254183.80037507467,7886729.633908121,5559843.269363275,-0.0322293031679746,0.5797,96443.632863,466001.725349237,0.3709962976975784,100035.0,-462939.75,637645.129999999,842,10.0
76.0,5.0,10000,167,164.38846971379465,20.41149575440889,312,1917,75.9964169526798,80.59176068960794,0.0035830473202054,4.714535947638715e-05,-140361.93557029884,7787669.435977528,5570971.170035849,-0.0180236124201489,0.5612,81709.16997,461501.027802715,0.2942496009698984,82991.9999999993,-467631.80000000034,630348.1800000004,846,10.0
76.0,5.25,10000,268,165.58904311706382,21.316507503410648,308,1917,75.96150824922891,80.68550628008063,0.0384917507710866,0.0005064704048827,-187686.81588208917,7817736.875280086,5430004.205655287,-0.0240078195104724,0.5706,93296.06107600004,459051.3685145026,0.4054181652463021,93107.31499999973,-452292.1120000005,636093.2100000002,848,10.0
76.0,5.5,10000,350,167.0040706134919,22.167050895548854,305,1917,75.96350944390498,80.82158278000004,0.0364905560950177,0.000480138895987,-144977.69232683998,8137669.322647291,5580210.480189522,-0.0178156283548367,0.5563,104236.418415,481782.3961306484,1.2465994065723676,93309.18999999948,-453548.6200000001,636093.2100000003,846,10.0
76.0,5.75,10000,463,166.068980256016,19.519050593379134,302,1917,75.99684220718945,80.98960968373494,0.0031577928105548,4.154990540203735e-05,-192270.3285983691,8178030.95615354,5723338.670139458,-0.0235105894840977,0.5687,91788.081578,493021.3647245205,1.2928605225603789,77692.99499999988,-457196.9999999997,634666.5,844,10.0
76.0,6.0,10000,610,164.6826265429342,16.655562958027982,298,1917,76.091575008412,81.24751042562777,0.0915750084119935,0.0012049343212104,-281506.0135995386,8956247.765740018,6158645.239770515,-0.0314312445303682,0.573,89892.16260699998,524574.9412762256,1.4799605488889087,73149.61999999965,-481094.24999999977,662305.7999999989,839,10.0
76.0,6.25,10000,697,162.15322586243173,12.640307412276268,289,1917,76.19021775310505,81.43782364684655,0.1902177531050455,0.0025028651724348,-460741.40738608304,9616002.413460065,7219798.891385895,-0.0479140278439569,0.5819,115047.50359199996,561085.199351046,1.9378798685727645,88265.44999999925,-473313.7499999997,668845.1250000007,828,10.0
76.0,6.5,10000,860,158.29941585685177,11.917246639336446,281,1917,76.23267066752258,81.6130379413804,0.2326706675225835,0.0030614561516129,-561384.2431876027,9804175.150803307,7148451.087048568,-0.0572597117608211,0.5839,131602.26308099998,604300.246393138,2.569192003169521,94107.0,-467127.9200000006,671031.0750000016,820,10.0
76.25,3.5,10000,42,139.7895143900341,12.399563535363557,286,1917,76.0174052004498,80.08347650363412,0.2325947995501991,0.0030504236006583,-496166.61760647286,7585825.422392345,5633906.935441327,-0.0654070704213486,0.603,103585.34414200005,460672.78451899625,-0.3099696322826258,119558.64000000048,-485168.9900000002,642688.8700000002,808,10.0
76.25,3.75,10000,62,144.83741076645987,16.767270288397054,293,1917,76.05324560453262,80.16677696670759,0.19675439546738,0.0025803855143262,-455833.5277274688,7622751.652266378,5591519.292241396,-0.0597990789312861,0.5997,104061.88120400002,466554.1097245615,0.0607854496570187,114855.0,-473313.74999999953,642688.8700000003,818,10.0
76.25,4.0,10000,80,146.46353964883295,16.299387143043425,295,1917,76.06169571614714,80.2266851794855,0.1883042838528581,0.0024695643783981,-435970.5001218985,7640613.612555576,5651775.156814199,-0.0570596187988726,0.5972,103904.34405300002,469141.465490258,0.0072396073948589,111705.74999999908,-473313.7499999994,644670.0,825,10.0
76.25,4.25,10000,87,149.58572361126053,15.199416342412452,296,1917,76.10727125433866,80.33485523266201,0.1427287456613442,0.0018718524021159,-452540.4911575104,7852314.419936194,5674479.149931966,-0.057631478689717,0.5992,98188.39070300004,458199.742684795,-0.1677685055788096,104172.63000000035,-473313.74999999953,639197.0499999998,830,10.0
76.25,4.5,10000,98,150.79008955416495,17.47030048916842,296,1917,76.17506115731126,80.5063146608108,0.0749388426887378,0.0009828044942785,-402082.6131066445,8022905.076625267,5633271.321451394,-0.0501168353939662,0.59,89932.37194600001,459131.5407992723,-0.1108627226492272,100412.05500000024,-473313.7499999997,639197.0499999998,833,10.0
76.25,4.75,10000,153,157.25461100191393,18.698578908003,301,1917,76.21486506528642,80.6725754557443,0.0351349347135823,0.0004607860290305,-369604.8758018976,8021958.314792938,5669775.950937425,-0.0460741456509846,0.5781,95899.644604,465557.7418590194,0.2047459143091793,101146.50000000048,-464859.09199999983,640965.0,837,10.0
76.25,5.0,10000,228,158.73873784696934,19.6479094624332,298,1917,76.19345828951025,80.77240794288042,0.0565417104897534,0.0007415306293738,-314428.7890832524,7806723.657165102,5564827.162432594,-0.0402766644358758,0.5731,100398.390504,461665.8288417376,0.1639003854442811,101697.12000000013,-457382.2499999997,642688.8700000005,840,10.0
76.25,5.25,10000,289,160.1197797717675,19.257433369280545,295,1917,76.20304282487952,80.91214869426501,0.0469571751204824,0.0006158318048587,-320983.5846288248,8065888.780704776,5574489.294109168,-0.0397951910019738,0.5769,107219.523162,463367.450209868,0.4887657386509598,103215.31500000018,-457196.9999999994,642688.8700000001,839,10.0
76.25,5.5,10000,396,160.5087563019883,20.138553246334784,293,1917,76.24229324506956,81.08533322160503,0.0077067549304388,0.000101072195809,-340014.4220685098,8183590.28240246,5716857.284260348,-0.0415483192993737,0.5785,112995.037446,494377.2618875457,1.285556451864184,101697.12000000013,-457196.9999999993,650042.2499999998,839,10.0
76.25,5.75,10000,504,161.58642124334045,16.23587478893363,291,1917,76.32154389222167,81.32946818472507,0.0715438922216691,0.0009382805537268,-428978.13280383934,8943785.469328867,6122422.275145846,-0.0479638218375143,0.585,102123.379186,510059.6489573706,1.445034388083848,93666.96000000044,-473335.5999999996,640965.0,835,10.0
76.25,6.0,10000,606,160.62494537786392,13.815207780725022,284,1917,76.33410705159461,81.44922312655328,0.0841070515946142,0.0011030432996014,-497460.2181125812,9486721.242730098,6666781.276854085,-0.0524375287714706,0.5908,119847.20139799998,543865.7915856113,1.8567962799070024,95637.06999999985,-470349.7500000001,675589.5740000008,826,10.0
76.25,6.25,10000,719,158.50819912000244,14.36781609195402,278,1917,76.36306808976666,81.63793868323478,0.1130680897666565,0.001482860193661,-493708.26545256254,9653604.48476147,6632454.63350966,-0.051142375496313,0.5756,105961.06429899998,599297.5594625726,2.580073050689352,72940.23999999929,-485168.9900000002,637631.9629999999,819,10.0
76.25,6.5,10000,899,156.1780296800423,11.082542778615124,272,1917,76.40597128783435,81.78736202769149,0.1559712878343475,0.002045525086352,-497497.935891276,9975749.983827142,8327739.671447991,-0.0498707301904947,0.5756,123941.44246599992,620859.4766946152,2.5978480215466013,84878.98499999987,-470016.3000000004,650060.4900000007,817,10.0
76.5,3.5,10000,61,143.18963003849916,14.587466448827168,285,1917,76.17022379849637,80.24835100099567,0.329776201503634,0.0043108000196553,-469782.0587127935,8285527.447595748,5761330.141852839,-0.0566991132048102,0.5939,111973.145398,467277.2280243677,-0.0388326655323323,136504.17000000004,-476462.9999999999,641470.8370000003,809,10.0
76.5,3.75,10000,94,144.32616151813983,15.868985654436964,287,1917,76.18750868391052,80.30655942086673,0.3124913160894778,0.0040848538050912,-425162.9155017028,8275315.947183018,5739171.42644216,-0.0513772426594094,0.5864,104809.78544300004,463271.6101141672,-0.040709420408267,130349.87999999987,-473313.74999999953,639197.0499999998,816,10.0
76.5,4.0,10000,83,147.06539544704648,15.04211793020457,288,1917,76.24021456364889,80.41024341946957,0.2597854363511089,0.0033958880568772,-492734.7532388365,8621533.015524212,5833930.153538251,-0.0571516402421242,0.5929,91621.46666400002,469028.9684234701,-0.1513129030877197,110676.3300000002,-498137.2499999996,634977.0930000006,823,10.0
76.5,4.25,10000,83,149.67603415434297,15.582149090002488,291,1917,76.31813587988411,80.57223446186256,0.1818641201158897,0.0023773087596848,-390479.4382655346,8506775.624625001,5759871.43006328,-0.0459021673423704,0.5787,101503.33242600002,457198.4298539741,-0.1292802392254607,124735.5700000003,-479982.7499999996,639197.0499999998,827,10.0
76.5,4.5,10000,156,156.6904076895826,18.229546448884356,297,1917,76.3779711545903,80.74546153384459,0.1220288454097016,0.0015951483060091,-396056.923676924,8535304.465992402,5841128.179814238,-0.0464022022008648,0.5685,103782.80952700002,456559.91806909017,-0.1073949571595037,110676.3300000002,-467385.75,641002.05,831,10.0
76.5,4.75,10000,183,157.85306536554788,16.99755235246125,294,1917,76.36662840557818,80.84187640319239,0.133371594421817,0.0017434195349257,-472473.4358260327,8707492.982632589,5922480.631081814,-0.054260558896619,0.5905,111731.99905100002,451207.1169874946,-0.0308932708530838,124347.5900000002,-457196.9999999994,644670.0,834,10.0
76.5,5.0,10000,271,159.2798038531068,16.376260972094855,291,1917,76.38268323342552,80.97713058038563,0.1173167665744756,0.0015335525042415,-452236.12559104536,8896949.696395628,6072726.362555589,-0.0508304689835727,0.5852,118181.023321,459015.8116899165,0.6527502708482136,121631.73000000045,-451269.0,644670.0,833,10.0
